Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2IG6eBaTBAIqwt5wjVcad5,"The Ayahuasca Experience","Rare Trax","Meshuggah",2001-08-20,272973,12,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:45:59Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.255,0.919,6,-8.447,1,0.156,0.0000131,0.158,0.278,0.316,119.285,4
spotify:track:4HqTteWOSMAkRTxg57mlXw,"Concatenation","Chaosphere","Meshuggah",1998-11-09,257466,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:05Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.268,0.972,10,-4.574,0,0.18,0.0000275,0.0231,0.21,0.403,151.649,3
spotify:track:4T9dEjKax3UqpXBmeJIHjs,"New Millennium Cyanide Christ","Chaosphere","Meshuggah",1998-11-09,335560,38,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:05Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.419,0.928,10,-5.046,0,0.126,0.000206,0.00307,0.173,0.359,150.365,4
spotify:track:2XB2hA8C3RzmZYvxTVuAR7,"Corridor of Chameleons","Chaosphere","Meshuggah",1998-11-09,302773,26,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:05Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.417,0.961,1,-6.165,1,0.095,0.000198,0.024,0.216,0.498,171.512,3
spotify:track:3dSbEiXNnKqAitTpPGJBWB,"Neurotica","Chaosphere","Meshuggah",1998-11-09,319426,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:05Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.523,0.942,11,-5.487,1,0.0799,0.0000839,0.485,0.166,0.713,103.738,4
spotify:track:4Ehq6UBKcI3cI3ORcIDD4l,"The Mouth Licking What You've Bled","Chaosphere","Meshuggah",1998-11-09,237573,24,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:05Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.309,0.969,1,-6.152,1,0.199,0.00001,0.32,0.296,0.341,120.283,3
spotify:track:0eTvjPpVZLJNAWezLd1Xqz,"Sane","Chaosphere","Meshuggah",1998-11-09,228453,20,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:05Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.254,0.929,9,-5.49,1,0.127,0.000036,0.00978,0.358,0.346,85.915,3
spotify:track:4Y0X3AJvsNBRLZqUMokCwk,"The Exquisite Machinery of Torture","Chaosphere","Meshuggah",1998-11-09,235786,19,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:05Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.604,0.926,10,-5.608,0,0.0952,0.0104,0.00105,0.223,0.788,102.666,4
spotify:track:4ApLFNZGn5UHMMnFIYRPmH,"Elastic","Chaosphere","Meshuggah",1998-11-09,930120,15,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:05Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.28,0.000182,6,-3.928,1,0.269,0.000184,0.00687,0.22,0.0436,134.771,4
spotify:track:24LEcaGFPbbiMheI4sxx0V,"Future Breed Machine","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,348626,48,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.298,0.97,1,-6.76,1,0.168,0.00102,0.0848,0.299,0.156,175.795,1
spotify:track:5ifwdwJlIShfg2Fg2z0JeH,"Beneath","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,338040,33,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.211,0.985,6,-7.692,1,0.132,0.0002,0.433,0.238,0.205,77.895,4
spotify:track:5EWL3vpimjDTEGVfWw3JN2,"Soul Burn","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,317933,37,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.344,0.94,1,-6.772,1,0.107,0.000573,0.135,0.0923,0.43,83.28,4
spotify:track:2FEP7rnhDPXAT9UhnQcdg7,"Transfixion","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,213960,33,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.263,0.976,1,-8.105,1,0.0984,0.000751,0.00393,0.23,0.276,93.218,5
spotify:track:682vPOW4XHMNpqEdk3wMBp,"Vanished","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,304773,30,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.27,0.988,1,-6.605,1,0.118,0.000133,0.153,0.272,0.231,158.449,4
spotify:track:2ZWgpucvXTnJZxZsu6iXLW,"Acrid Placidity","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,196000,27,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.396,0.151,5,-19.628,0,0.0308,0.168,0.91,0.126,0.0379,100.005,4
spotify:track:6vS2Dc8fKTyySqFfOdJsYv,"Inside What's Within Behind","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,270733,29,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.375,0.861,0,-9.047,0,0.0839,0.00147,0.29,0.14,0.167,135.213,4
spotify:track:3kBT8zAPhrPClKEfloM6WF,"Terminal Illusions","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,227226,28,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.366,0.999,0,-6.485,1,0.0932,0.002,0.401,0.268,0.0347,123.932,4
spotify:track:3QBWdFc969GmbwGC4S2SfJ,"Suffer in Truth","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,260040,32,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.215,0.996,11,-6.304,1,0.0603,0.000037,0.754,0.13,0.383,158.028,3
spotify:track:7dqQaatMK5deam5JQHQhlh,"Sublevels","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,314026,27,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.252,0.892,0,-8.443,0,0.0595,0.000304,0.136,0.108,0.36,82.472,5
spotify:track:5DyDQAousAG9WvtVdRDqeQ,"Vanished - Demo","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,334066,21,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.308,0.915,6,-8.932,1,0.123,0.0000602,0.019,0.329,0.156,151.231,4
spotify:track:3JCxUN8Y1Rd4uJSalRURcj,"Suffer in Truth - Demo","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,266693,20,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.288,0.942,11,-8.846,1,0.0595,0.00014,0.451,0.206,0.0769,155.638,3
spotify:track:11eujg6J9xQhsWDQHmEEhc,"Inside What's Within Behind - Demo","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,250800,19,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.356,0.84,5,-10.096,0,0.123,0.00094,0.0499,0.173,0.22,130.492,4
spotify:track:3LhPwPQAORWnjRBABsxkG5,"Aztec Two-Step","Destroy Erase Improve (Reloaded)","Meshuggah",1995-05-12,644266,18,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:14Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.158,0.0000303,6,-6.246,1,0.121,0.0000125,0.965,0.345,0.0327,96.22,4
spotify:track:0N8BiuTQ7yLPMto0xpItIQ,"Humiliative","None","Meshuggah",1994-11-08,317840,36,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:23Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.301,0.982,1,-4.777,1,0.12,0.000528,0.0128,0.0915,0.0924,143.187,3
spotify:track:7qC0mw8P2q3Ofw0gvKeE4O,"Sickening","None","Meshuggah",1994-11-08,346666,30,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:23Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.424,0.973,6,-6.062,1,0.145,0.00126,0.00287,0.0716,0.0388,130.963,4
spotify:track:4z0eFRqqgEq7CgWN7pA3ED,"Ritual","None","Meshuggah",1994-11-08,377293,32,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:23Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.366,0.988,10,-5.402,0,0.115,0.000157,0.47,0.0769,0.0817,94.308,4
spotify:track:2pfPMtU3xJd1rJshH4itRT,"Gods of Rapture","None","Meshuggah",1994-11-08,310666,29,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:23Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.306,0.978,1,-4.189,1,0.0968,0.0134,0.0117,0.37,0.225,81.583,4
spotify:track:5I4G6BE9UWe34XJgXAdHoa,"Aztec Two-Step","None","Meshuggah",1994-11-08,644266,26,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:46:23Z,"djent,progressive metal,groove metal,metal,death metal,mathcore","Reigning Phoenix Music",0.158,0.0000303,6,-6.246,1,0.121,0.0000125,0.965,0.345,0.0327,96.22,4
spotify:track:6ZsZxNP4Iwdyp3kd5oFFQN,"The Grudge","Lateralus","TOOL",2001-05-15,516853,63,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.423,0.795,2,-7.408,1,0.0374,0.000162,0.843,0.269,0.307,96.045,5
spotify:track:5aVJ5rv7ghWSkQaqP726tE,"Eon Blue Apocalypse","Lateralus","TOOL",2001-05-15,64120,53,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.158,0.0449,7,-26.389,1,0.0377,0.143,0.845,0.413,0.0699,104.11,4
spotify:track:0Klbxk3g96Qae4DbCnUNcT,"The Patient","Lateralus","TOOL",2001-05-15,434093,60,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.458,0.526,9,-9.773,0,0.0338,0.00151,0.752,0.102,0.388,110.767,5
spotify:track:4KVTRIZIj1WWIxitbREDnK,"Mantra","Lateralus","TOOL",2001-05-15,72672,51,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.254,0.0112,0,-36.756,0,0.0325,0.799,0.994,0.1,0.0381,61.415,4
spotify:track:55mJleti2WfWEFNFcBduhc,"Schism","Lateralus","TOOL",2001-05-15,407860,74,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,3
spotify:track:3EeoMkZF8NhX9FdCSxG8MB,"Parabol","Lateralus","TOOL",2001-05-15,184396,62,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.283,0.0489,9,-24.949,1,0.0413,0.545,0.307,0.0897,0.0886,76.128,4
spotify:track:1vxu8vMNshg5J8z3oA7QJZ,"Parabola","Lateralus","TOOL",2001-05-15,363857,70,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.314,0.929,9,-6.238,1,0.105,0.0000203,0.516,0.139,0.285,100.935,4
spotify:track:0Cnx6PGogxIE2RnDcnoeK8,"Ticks & Leeches","Lateralus","TOOL",2001-05-15,490248,58,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.344,0.717,9,-9.427,1,0.0639,0.0000938,0.793,0.0663,0.276,99.073,4
spotify:track:7tvuLLroI0n6uYBWuFig5d,"Lateralus","Lateralus","TOOL",2001-05-15,564538,67,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.387,0.677,0,-8.399,1,0.084,0.00108,0.871,0.101,0.371,172.812,3
spotify:track:1FRlNrHd4OGNIEVgFuX9Fu,"Disposition","Lateralus","TOOL",2001-05-15,286079,55,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.683,0.228,9,-18.027,1,0.0451,0.061,0.845,0.114,0.193,117.165,5
spotify:track:0R7HFX1LW3E0ZR5BnAJLHz,"Reflection","Lateralus","TOOL",2001-05-15,667924,56,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.357,0.662,7,-10.257,1,0.0406,0.00349,0.743,0.105,0.559,90.385,4
spotify:track:2D9rd6TIpqmDkog5Mx8kxl,"Triad","Lateralus","TOOL",2001-05-15,397875,51,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.283,0.825,9,-9.289,0,0.0597,0.0000113,0.844,0.125,0.479,106.285,3
spotify:track:3oEgMtjTzGgXTFdO0IW2M7,"Faaip De Oiad","Lateralus","TOOL",2001-05-15,158999,47,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:14Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.237,0.971,3,-12.596,0,0.106,0.327,0.00119,0.914,0.0227,109.464,5
spotify:track:39zWYYZStDgWi32sOU9AX4,"Fear Inoculum","Fear Inoculum","TOOL",2019-08-30,620101,61,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.31,0.584,7,-10.091,1,0.042,0.000827,0.512,0.0528,0.16,86.913,4
spotify:track:03sEzk1VyrUZSgyhoQR0LZ,"Pneuma","Fear Inoculum","TOOL",2019-08-30,713191,68,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.415,0.53,9,-9.338,0,0.0314,0.00209,0.75,0.11,0.0586,114.174,1
spotify:track:4qE9yOgBNsARadpZTAb6RH,"Litanie contre la Peur","Fear Inoculum","TOOL",2019-08-30,134490,50,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.0729,0.0137,0,-22.812,0,0.047,0.979,0.956,0.0869,0.037,78.824,5
spotify:track:2xKDKtJBLDPd7BF3VmSQQO,"Invincible","Fear Inoculum","TOOL",2019-08-30,764456,63,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.459,0.567,9,-9.133,0,0.0571,0.00989,0.786,0.109,0.389,87.477,1
spotify:track:48C0O5CXfQdfjUCUhOs1YP,"Legion Inoculant","Fear Inoculum","TOOL",2019-08-30,189979,49,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.2,0.144,0,-19.048,1,0.0461,0.00225,0.942,0.221,0.0262,79.702,4
spotify:track:0aTiUssEOy0Mt69bsavj6K,"Descending","Fear Inoculum","TOOL",2019-08-30,817832,58,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.33,0.611,10,-9.571,1,0.0495,0.00219,0.769,0.107,0.241,172.606,1
spotify:track:3gPxMQWDMSEyPXMtzbcDdQ,"Culling Voices","Fear Inoculum","TOOL",2019-08-30,605369,55,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.253,0.449,11,-12.066,0,0.0352,0.0452,0.789,0.139,0.0386,156.286,3
spotify:track:3VcEEhf6NL8oq2e1IxFUVM,"Chocolate Chip Trip","Fear Inoculum","TOOL",2019-08-30,288198,48,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.59,0.764,1,-9.588,1,0.0465,0.0343,0.624,0.285,0.178,128.303,5
spotify:track:0gGfmw4csswZmFPj9YK8GW,"7empest","Fear Inoculum","TOOL",2019-08-30,943528,58,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.323,0.804,7,-7.397,1,0.0369,0.0000735,0.835,0.0957,0.384,144.756,5
spotify:track:5aDylkK93g6SvfTPJTXq4L,"Mockingbeat","Fear Inoculum","TOOL",2019-08-30,125939,44,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:21Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.542,0.446,7,-19.297,1,0.552,0.177,0.0006,0.0864,0.0887,115.258,4
spotify:track:0pwObEOHolQZSldJ2q1wpy,"Stinkfist","Ænima","TOOL",1996-09-17,311293,71,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.286,0.728,0,-6.608,1,0.0616,0.000174,0.836,0.133,0.467,171.441,4
spotify:track:0RVFjx2HwbHcl5SCSADpFP,"Eulogy","Ænima","TOOL",1996-09-17,507720,62,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.479,0.646,4,-9.059,0,0.148,0.00559,0.784,0.0985,0.356,180.738,3
spotify:track:5fYzuUxtcaJaRRaxMoM2DT,"H.","Ænima","TOOL",1996-09-17,367133,66,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.552,0.471,2,-9.776,0,0.0372,0.0222,0.601,0.125,0.0897,100.266,4
spotify:track:5Ca9qZBftB2kGmuUOoJoea,"Useful Idiot","Ænima","TOOL",1996-09-17,38760,50,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.282,0.488,10,-24.646,0,0.714,0.0000118,0.532,0.445,0.104,187.92,4
spotify:track:6AioOohg4bQZFA4jIYQQ2r,"Forty Six & 2","Ænima","TOOL",1996-09-17,364520,75,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,4
spotify:track:13aTOYQ4xvj84VACPu9zur,"Message To Harry Manback","Ænima","TOOL",1996-09-17,113226,49,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.421,0.116,4,-32.727,0,0.0443,0.991,0.865,0.104,0.525,91.559,3
spotify:track:3S4G4SL15Cp4CvAfmye8um,"Hooker With A Penis","Ænima","TOOL",1996-09-17,273826,59,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.25,0.91,7,-7.363,1,0.155,0.00129,0.553,0.149,0.274,90.835,3
spotify:track:56IPgOpV9w1suGl7Lu9qeZ,"Intermission","Ænima","TOOL",1996-09-17,55999,50,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.484,0.0136,7,-26.645,0,0.0603,0.929,0.931,0.295,0.953,59.378,3
spotify:track:09KJ3XQZ9RQ5prbSp59Wbc,"Jimmy","Ænima","TOOL",1996-09-17,324413,56,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.477,0.688,7,-8.256,0,0.0373,0.00746,0.213,0.131,0.455,126.3,3
spotify:track:2uzCJ4ckvFhv6F9Q1CMkys,"Die Eier von Satan","Ænima","TOOL",1996-09-17,137374,48,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.744,0.588,1,-7.411,1,0.0833,0.0183,0.0146,0.1,0.386,94.16,3
spotify:track:4CbHM5bpfOfMNxNgVDHJRw,"Pushit","Ænima","TOOL",1996-09-17,595613,58,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.354,0.626,7,-8.437,1,0.0358,0.00051,0.564,0.0798,0.175,119.582,3
spotify:track:6xttnk5U2VMVCaihaD0RPE,"Cesaro Summability","Ænima","TOOL",1996-09-17,86195,45,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.342,0.343,11,-21.736,0,0.191,0.000799,0.779,0.0832,0.196,115.38,4
spotify:track:0nLOl4fSiBZKGFla5pLUtf,"Ænema","Ænima","TOOL",1996-09-17,399298,65,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.335,0.849,0,-6.927,1,0.321,0.00193,0.254,0.0928,0.256,181.716,3
spotify:track:0KCdkjFn7as5rME8dInqGQ,"(-) Ions","Ænima","TOOL",1996-09-17,240486,46,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.221,0.566,9,-24.483,1,0.596,0.938,0.693,0.323,0.0301,105.209,3
spotify:track:2Dqg2mRbfIVKhBZleNrgmH,"Third Eye","Ænima","TOOL",1996-09-17,829354,53,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:27Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.358,0.628,7,-9.685,1,0.0556,0.00586,0.471,0.111,0.262,108.441,4
spotify:track:65ShmiE5aLBdcIGr7tHX35,"Vicarious","10,000 Days","TOOL",2006-04-28,425680,68,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.506,0.877,0,-5.73,1,0.032,0.0000516,0.776,0.0712,0.302,114.589,5
spotify:track:2gbPu2QNqhnnqtfK3yyeZ0,"Jambi","10,000 Days","TOOL",2006-04-28,448613,65,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.475,0.831,9,-7.419,0,0.0505,0.000145,0.854,0.346,0.521,110.42,3
spotify:track:1BDuMlv8zbeBmwFEBmE6N9,"Wings For Marie (Pt 1)","10,000 Days","TOOL",2006-04-28,371456,55,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.241,0.338,2,-14.484,1,0.0426,0.331,0.89,0.107,0.0362,92.517,4
spotify:track:4OhqsmPMreC0EFCo3OmDSm,"10,000 Days (Wings Pt 2)","10,000 Days","TOOL",2006-04-28,673757,58,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.259,0.631,9,-9.438,0,0.0369,0.00768,0.774,0.112,0.0381,123.37,4
spotify:track:1lATXTBJDHwawvT1UfxWu3,"The Pot","10,000 Days","TOOL",2006-04-28,381946,73,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,4
spotify:track:7dP42zpNCIsEHlnRLZGo0i,"Lipan Conjuring","10,000 Days","TOOL",2006-04-28,71053,49,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.307,0.048,8,-25.331,0,0.0751,0.958,0.00000607,0.0899,0.184,74.329,1
spotify:track:0PLtBp8VchqMaJMl4abJaZ,"Lost Keys (Blame Hofman)","10,000 Days","TOOL",2006-04-28,226270,52,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.281,0.385,7,-15.219,1,0.0403,0.274,0.882,0.51,0.0618,122.115,4
spotify:track:0D8l86LXxKcgKAO17DfQsl,"Rosetta Stoned","10,000 Days","TOOL",2006-04-28,671356,60,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.381,0.82,7,-6.418,0,0.0398,0.000249,0.725,0.152,0.574,111.82,4
spotify:track:2ae6mkuD2gJnJQADl488et,"Intension","10,000 Days","TOOL",2006-04-28,441251,51,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.603,0.422,7,-15.598,1,0.0631,0.281,0.776,0.0745,0.0685,95.17,1
spotify:track:0NLDZzVke3Qu7vDhWyGzRk,"Right In Two","10,000 Days","TOOL",2006-04-28,535801,63,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.44,0.568,7,-8.54,1,0.0293,0.00442,0.84,0.119,0.248,118.389,3
