TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
111.827301587,-186.007,10.7293,-13.2418,9.22192,1.49283,8.10198,-4.41888,5.7094,-1.13166,6.39822,1.63711,5.39244,0.741309,2.81544,-1.90525,0.582093,-2.88485,-1.42866,-3.11286,1.55148,-2.22158
111.850521542,-187.752,10.4643,-14.3222,4.33648,-2.1744,5.95335,-3.52701,10.3834,1.48216,7.44855,-0.80586,3.79974,-0.593593,0.454279,-3.94401,3.1669,-0.832011,5.0011,-0.94612,2.39407,-2.94992
111.873741497,-189.476,12.7009,-13.5505,4.28899,-2.36032,10.7483,-5.32989,9.66438,1.36759,7.57002,-4.50255,4.40314,-1.61407,0.876691,-5.04717,2.07504,-4.74831,4.6755,1.47371,4.50429,-3.01329
111.896961451,-192.654,13.2149,-11.0616,5.14592,-2.34374,9.85863,-5.53997,9.57802,1.15057,5.80087,-2.37455,5.49481,-3.85268,3.91702,-7.16456,-0.93221,-4.72914,3.93258,-2.09572,4.45474,-2.73465
111.920181406,-196.075,11.4126,-9.68959,4.46525,-3.3151,9.40705,-6.48065,8.41651,-1.41091,8.28972,-2.86709,3.64489,-5.38217,4.93808,-3.52151,0.465345,-5.85752,5.64527,-1.90821,4.67952,-2.08843
111.943401361,-190.943,1.85107,-8.241,7.47038,-0.81828,8.36365,-4.3716,7.65916,5.22278,7.15367,-3.06629,1.00697,-1.95077,2.99087,-1.58557,2.34659,-5.48231,0.491085,-1.0209,1.40657,-1.91585
111.966621315,-177.677,1.02811,-9.95881,6.67465,-3.22075,10.0804,-4.54481,8.03693,-3.44539,3.04011,-0.587269,2.28018,-1.54904,-0.191269,-2.30759,2.0507,-3.2027,0.686847,-0.981904,0.202024,-3.76057
111.989841270,-181.967,-1.20215,-6.5398,8.26731,0.484253,9.30346,-5.46808,8.08624,-1.69095,3.65443,-3.43179,-0.832283,-2.82295,-0.64106,-2.31327,1.33445,-2.9541,0.117788,-2.84815,1.0439,-1.77015
112.013061224,-181.563,0.450042,-11.2218,9.62353,-1.15183,8.4229,-4.80133,8.19766,-0.774392,3.66995,-5.00203,-0.664369,-3.01705,1.28282,-2.08275,1.51502,-0.790401,2.38442,-1.20886,0.471425,-4.75841
112.036281179,-191.754,0.0852176,-11.6676,8.67743,-0.0605268,10.1597,-2.87697,5.83436,0.89131,5.16126,-3.59469,-3.56367,-5.28924,-0.734513,-3.61335,0.961467,-0.574522,1.62678,-0.127886,1.12075,-3.92002
112.059501134,-195.009,0.801012,-11.4316,6.39163,-2.64984,7.50975,-4.11008,7.72903,-0.206266,3.67096,-2.59562,-2.92866,-5.11735,-2.06223,-3.67122,2.07631,-2.73553,0.0983915,-3.13984,2.52995,-1.20398
112.082721088,-190.809,4.79052,-12.7458,8.77469,0.573273,6.2097,-2.44344,6.91414,-3.23224,5.78654,-4.06492,-1.55137,-5.84564,-1.21728,-4.26794,1.36054,-1.45748,0.96633,-1.00936,1.93027,-3.49487
112.105941043,-183.92,9.15684,-12.1772,6.90848,1.03852,2.09336,-5.29067,3.07635,-1.69963,1.34423,-1.53923,1.49248,-0.410332,4.88467,1.83546,2.701,-2.00005,1.63502,-3.87711,-1.85482,-5.20397
112.129160998,-191.868,11.1939,-8.76252,6.86173,1.16878,6.43734,-1.03555,7.61719,5.63672,7.64828,0.780506,2.52075,-0.011437,3.89318,-2.30308,2.35768,-2.31097,0.716858,-2.8229,1.73196,-2.91753
112.152380952,-181.758,11.0359,-16.3929,8.99257,-0.0534979,6.70386,-0.0184058,6.40082,-0.540775,8.82179,-0.349944,2.78953,-0.435729,4.29847,-3.17654,2.23866,-3.57807,0.718272,-1.03369,2.51422,-2.67833
112.175600907,-193.591,11.2657,-15.5133,-0.988414,-2.00727,2.77248,-3.12547,8.15065,6.51248,9.46938,2.74758,3.50079,-4.01024,3.81182,-0.662624,2.52217,-2.46439,1.12697,-1.39534,0.595671,-1.77139
112.198820862,-192.222,10.0806,-13.0219,-1.76919,-1.18449,3.19774,-2.63654,9.82499,3.06497,8.36362,0.650476,3.09916,-3.74765,3.59773,-0.953893,3.96269,-4.00566,1.29049,2.09747,3.55652,0.271127
112.222040816,-180.273,9.04361,-18.9713,6.79253,-2.12265,7.39929,1.35116,5.89009,0.21208,6.66684,-2.23146,1.03492,-2.66687,2.0878,-2.43349,3.46609,-4.32459,-0.564218,-3.11369,1.71139,-4.21888
112.245260771,-194.075,7.30468,-14.2379,-1.81864,-1.20597,4.18567,-3.4385,8.47659,4.09814,6.70135,0.144209,3.00031,-2.34719,1.96791,-4.00106,1.23663,-2.24161,2.52329,-0.782366,3.69519,-1.15817
112.268480726,-192.924,11.1202,-10.5129,3.74145,1.64068,5.26341,-2.02949,8.39241,4.51598,9.46545,0.109702,1.98189,-4.32524,1.79546,-6.3234,-0.319586,-3.39771,1.13432,1.37614,3.68235,-3.76819
112.291700680,-190.876,9.97483,-12.3215,3.02379,-0.620139,4.46072,-2.2962,7.2331,4.76762,3.97674,-2.84017,1.49307,-5.10538,2.60529,-2.54147,2.46063,-1.89435,2.93328,1.82924,3.24395,-3.45532
112.314920635,-193.116,10.7072,-7.74759,2.68184,-0.855039,5.8517,-1.76399,8.57038,3.92709,5.90817,-3.33549,-0.370673,-6.84133,-2.47305,-5.62715,1.86563,-1.67543,1.09184,-0.519148,1.83255,-3.37827
112.338140590,-190.837,8.89909,-11.1158,2.4278,-2.42967,3.89355,-1.15882,7.55128,2.76863,3.22682,-2.4657,2.4329,-5.3881,1.04695,-1.80454,1.01886,-3.60383,3.01868,-0.8392,1.02895,-3.80268
112.361360544,-180.718,10.9637,-12.2709,7.65079,1.09852,5.96434,-0.651342,8.50054,-0.463545,5.06179,-2.88491,3.27257,-3.17727,3.20665,-1.76117,1.49834,-2.9723,1.83288,-4.03698,-1.56888,-3.22352
112.384580499,-187.483,11.4434,-11.2724,7.72196,-3.59321,7.90918,-2.69904,13.9169,1.32581,7.16427,-5.95152,4.19999,-2.89384,2.24228,-7.18655,2.84987,-0.876505,5.19713,-1.94593,2.38883,-4.1606
112.407800454,-190.078,8.56328,-12.4532,7.33598,-0.943281,9.69228,-1.95677,6.64816,-2.14214,6.68221,-3.23119,0.836944,-3.99325,-1.14482,-5.76327,-0.0717909,-1.15912,6.50737,2.37108,2.50105,-3.37509
112.431020408,-187.178,13.3941,-10.5161,6.12981,-1.13552,8.2338,-1.99365,8.82631,0.336215,5.30679,-3.83157,1.4077,-3.96301,1.59267,-5.81249,-0.923157,-2.54117,3.23246,1.14565,2.46393,-3.32194
112.454240363,-191.695,9.24638,-11.7309,4.01297,1.79485,9.65386,-1.67186,7.83892,0.976713,5.7338,-4.25196,1.6039,-5.98931,-2.93042,-6.11147,-1.20524,-1.98946,3.16271,0.273528,2.19073,-4.47209
112.477460317,-178.44,3.00581,-19.6063,6.78206,-2.707,8.93268,-0.839471,6.87677,-0.623551,7.38711,-2.32734,0.773988,-1.87554,2.0099,-5.47957,0.767663,-0.854307,-0.643063,-1.59858,0.414091,-2.48036
112.500680272,-189.364,9.64092,-10.2627,0.140758,-2.89832,5.91452,-3.38209,9.42283,0.697079,10.0313,2.17998,3.69621,-2.64965,2.47202,-4.05662,1.57531,-1.65436,2.07377,-2.69773,1.15817,-2.57472
112.523900227,-191.156,5.82501,-17.889,0.194598,-2.49315,8.50219,-1.69955,8.85798,2.88047,8.14522,1.37016,4.67247,-0.719033,3.09817,-3.51567,1.48404,-2.65771,0.962454,-0.699309,2.68936,-2.22422
112.547120181,-189.499,6.14903,-15.4149,0.239392,-1.90472,10.5338,-1.12802,8.46143,1.05765,5.39101,-3.31596,3.2127,-1.91815,2.54443,-3.3479,2.16531,-3.12765,1.58367,-1.00944,1.06734,-4.11471
112.570340136,-189.52,10.4867,-16.4695,4.73745,-4.99573,13.0214,-3.11492,6.96209,-2.01006,8.17384,-2.60126,6.02798,-5.11404,0.46765,-7.07441,2.50754,-3.73298,2.77591,-2.66196,0.314212,-6.00349
112.593560091,-189.936,6.49417,-15.7067,3.65305,-2.73884,8.64712,-3.17363,9.1384,0.754203,9.12932,-1.10998,4.39119,-5.73239,2.80321,-6.86663,1.99973,-5.78103,1.33724,-2.60937,1.95014,-2.904
112.616780045,-187.133,5.11274,-11.9327,3.75775,-2.96194,7.25479,-3.01996,8.19931,3.55592,7.21854,-1.30812,5.25024,-1.22343,1.76664,-2.50376,3.83195,-2.54949,-0.208129,-2.50588,-0.0601893,-3.14664
112.640000000,-188.008,2.38654,-17.7862,1.46669,-1.41787,9.78396,-2.06698,6.5524,-2.24175,4.77719,-1.08115,1.94108,-4.57806,0.0644058,-4.70143,2.50382,-3.88293,0.73707,-1.81205,1.48052,-0.695977
112.663219955,-192.766,6.60496,-16.7803,5.23837,-5.69999,8.85428,-5.74211,8.21019,-2.98663,7.86187,-3.76274,3.45368,-7.13844,5.51678,-4.71138,3.90757,-3.44836,2.7623,-3.36375,1.00836,-2.78451
112.686439909,-188.965,9.43441,-19.3867,4.32917,-5.58691,12.9046,-6.55934,9.93897,-4.0937,9.78177,-5.7768,6.74287,-5.71278,5.19218,-8.17723,5.3027,-6.96283,3.56074,-4.48274,2.94275,-4.05867
112.709659864,-186.82,8.18383,-13.7868,3.8197,-1.89416,8.46338,-6.87376,5.13436,-2.28641,7.29556,0.61753,6.66953,-4.02108,1.91424,-5.05091,1.34918,-5.0891,-0.0716373,-1.79562,2.08557,-3.67655
112.732879819,-184.559,8.17624,-14.8354,3.61321,-4.5597,8.91711,-4.06682,8.1029,-1.05238,8.24501,-0.54377,1.41311,-4.68232,1.14362,-4.68834,1.01132,-5.0912,-0.892985,-2.73631,-0.701848,-6.14844
112.756099773,-186.293,6.66429,-17.0054,5.54675,-0.841477,10.6334,-0.941289,7.24142,2.26947,6.93186,-0.527791,5.00829,-1.05786,5.79348,-2.61072,3.63198,-2.57158,0.670335,-3.86993,-1.28009,-1.91765
112.779319728,-190.374,9.15279,-15.4709,4.41317,-0.34197,8.02358,-6.90392,4.51745,-1.04369,6.68935,0.381472,7.59805,-2.65277,4.1636,-2.14928,4.69894,-1.96497,1.73034,-1.68896,3.03663,-2.62831
112.802539683,-181.772,7.69697,-14.3632,10.7493,3.07393,8.56152,-3.77713,1.54604,-2.91037,7.79885,-0.430303,5.22907,-1.02502,3.31136,-4.42956,2.88692,-2.39601,-0.311091,-4.58646,-1.63831,-5.50662
112.825759637,-188.551,9.75405,-13.7185,5.2023,-0.788038,10.3108,-5.20633,4.28688,-0.156636,4.19474,-2.53745,5.88066,-0.744149,7.44373,-0.0651626,5.69719,-1.67936,2.90651,-1.24571,2.51951,-2.38758
112.848979592,-196.89,9.61999,-15.1559,2.96538,-0.0319258,13.4029,-3.46974,2.38524,-2.8629,4.2845,-3.99492,4.84571,-3.47357,1.19485,-0.456962,3.72934,-1.4794,1.76171,-0.856237,-0.718201,-2.04053
112.872199546,-178.058,10.4934,-17.4454,11.7291,0.645044,11.0881,-3.46059,5.67438,-0.518942,7.47241,0.0188845,4.16048,-1.88964,1.77562,-2.62003,3.39193,-3.01964,-0.771835,-4.5274,-2.80762,-5.9369
112.895419501,-193.294,8.45578,-17.7011,3.17369,-3.74508,9.43024,-5.11666,4.39039,-1.95792,5.10875,-1.48882,5.2346,-1.3564,3.92093,1.90124,7.45263,0.00175342,2.57354,-2.08117,1.49929,-2.15584
112.918639456,-193.935,7.30228,-15.8101,5.89007,2.78833,14.2837,-3.34825,5.91827,-1.8386,4.9267,-3.23523,2.79441,-1.75615,6.98079,0.0906348,6.55187,-2.92436,0.380628,-3.67102,-0.00924376,-3.04149
112.941859410,-199.113,11.3891,-16.4956,5.28337,-4.81941,13.8298,-8.15081,7.91056,-2.75717,9.12311,-5.0668,7.31269,-6.09896,8.60911,-2.12761,7.85599,-4.54233,5.17209,-3.07601,3.09737,-6.27343
112.965079365,-207.496,13.5364,-12.9788,11.2583,-3.40568,15.8028,-5.05341,9.39137,-3.50919,9.82617,-5.17618,5.05161,-8.808,3.535,-4.88589,4.4164,-6.76185,3.63106,-4.06922,2.97162,-3.30186
112.988299320,-201.288,10.7017,-15.3859,7.91599,-1.60083,9.98801,-5.81308,8.86482,0.221157,9.10574,-2.79766,6.35839,-4.81819,2.96917,-1.88275,3.56915,-7.09689,0.579475,-4.10228,0.902068,-4.28357
113.011519274,-186.854,10.5526,-15.4399,6.60868,2.20023,8.45478,-2.31499,7.02833,-1.4491,3.20929,-2.56738,0.282794,-4.23817,1.11615,-2.1889,3.12272,-0.842917,0.746076,-2.66896,-1.20878,-4.98407
113.034739229,-195.849,2.91193,-17.5776,7.18767,1.61642,10.1012,-2.8675,4.28464,-1.21642,3.85976,-4.06253,1.48396,-3.38691,1.36457,-2.26439,3.27191,-4.17676,2.28999,-0.449311,0.462289,-3.47366
113.057959184,-195.165,11.7588,-15.3089,9.0801,-0.852989,11.2267,-2.84407,7.90281,-2.32232,7.37704,-4.24683,1.83646,-7.3533,1.63926,-3.45478,4.69543,-3.20625,2.34525,-3.26839,1.13315,-3.30245
113.081179138,-205.267,10.1366,-15.0542,11.9475,-3.20252,15.6947,-6.7936,11.2642,-3.99804,6.56448,-8.62265,1.84471,-7.97593,4.69654,-5.24426,4.94458,-5.97056,4.13318,-5.27042,2.29058,-3.06126
113.104399093,-197.665,9.94412,-11.5445,13.6211,-3.92937,16.5013,-5.70577,11.6099,-2.93072,9.11882,-8.5127,4.61144,-7.34368,2.73923,-6.41476,5.50575,-5.8137,3.59369,-4.35763,2.88882,-4.34459
113.127619048,-179.576,3.54269,-14.7908,11.8683,-2.50089,14.4031,-2.06655,9.9546,-2.85087,8.0603,-5.73911,3.47901,-4.15635,5.83414,-3.06732,4.95386,-2.58329,2.65731,-2.05306,2.80746,-1.51241
113.150839002,-187.198,8.43663,-12.2273,5.60592,1.0082,8.41138,-0.200441,6.25525,-3.85894,2.39732,-3.83545,2.97524,-2.4971,1.79982,3.53675,9.7452,1.72999,3.71475,1.50415,3.34078,0.846205
113.174058957,-184.633,12.1297,-10.5483,4.04948,1.38204,10.1662,-2.47783,5.79795,-0.383245,4.87755,3.1706,5.36733,2.00172,5.36604,-0.956661,0.974612,-3.09052,0.225181,-1.77234,-0.11921,-3.99921
113.197278912,-190.714,7.19152,-16.174,1.06433,-0.198075,9.8625,0.283283,6.70102,-0.102513,5.89569,-0.809417,6.54016,-0.672644,3.7836,-1.23565,1.19866,-2.74344,1.86278,-1.05225,2.49219,-2.56526
113.220498866,-191.46,8.84858,-15.1771,2.14869,-3.33565,8.31685,-2.35437,6.44269,0.325702,5.54265,-2.62936,3.25688,0.494091,2.26207,-1.39106,1.86494,-0.952781,1.33541,-1.35928,3.24297,-1.96593
113.243718821,-190.71,10.482,-15.5047,5.15471,-3.65389,7.40909,-6.931,9.51607,-1.43087,7.15973,-2.54909,5.1466,-5.90678,3.37313,-4.20196,3.01537,-4.40345,1.95448,-1.90512,2.823,-4.33146
113.266938776,-192.587,13.341,-17.7154,6.9214,-5.04967,11.7077,-5.71137,10.8321,-5.19578,8.46682,-8.3371,5.56286,-8.50354,1.91341,-7.63182,5.86455,-5.86648,4.95684,-3.11657,5.30803,-6.29628
113.290158730,-191.266,13.1369,-18.2777,5.97484,-6.16347,10.8629,-5.66385,14.6346,-1.34987,10.0104,-8.14636,6.37329,-6.74293,5.38986,-8.81129,5.07774,-6.27591,3.45326,-5.20033,4.86789,-5.09657
113.313378685,-191.926,11.2842,-15.5003,7.32005,-6.37994,9.75064,-6.4706,12.9708,0.648244,7.86221,-4.90674,6.45837,-5.43336,3.21749,-7.99767,0.41371,-5.31419,3.24241,-2.07523,3.23534,-5.68742
113.336598639,-191.517,7.45583,-16.0034,3.65267,-4.25959,8.63121,-2.83044,9.17973,0.0424448,5.77451,-4.78867,2.60767,-7.29892,2.55736,-5.16137,0.166808,-5.24078,1.97991,-2.97655,1.40938,-3.72486
113.359818594,-189.651,8.24994,-13.327,3.97071,0.557835,12.1999,-0.947797,9.83889,1.52955,6.70073,-2.68773,2.99329,-6.12504,1.56503,-4.51456,2.97089,-1.98531,3.11351,1.22114,4.63304,-3.19296
113.383038549,-180.924,4.72916,-7.80137,5.47061,-1.94758,6.69501,-0.900748,9.24761,1.30365,6.20071,-4.04374,1.82276,-2.86578,2.5402,-4.08305,1.89807,-1.71733,2.99516,0.495849,0.275476,-2.81845
113.406258503,-181.295,7.13425,-11.8779,5.05175,0.0931337,4.79663,0.34022,12.4785,3.28851,6.43096,-2.25274,4.41156,-0.992308,1.52234,-4.51858,2.68651,-0.901033,1.14284,-1.04104,2.89753,-0.527543
113.429478458,-186.804,6.5422,-11.5458,1.29426,-2.20016,8.6306,-0.760691,9.26176,2.73223,6.90455,-0.370625,4.67046,-0.905724,4.1901,-2.30636,3.80821,-1.59506,6.05653,0.429003,0.572762,-4.71268
113.452698413,-189.229,5.76994,-16.0987,0.756202,-4.40709,9.98514,-2.58287,8.11578,0.761593,7.79965,-2.89263,2.81678,-5.28847,5.58458,-3.081,4.58935,-2.33762,4.25115,1.40203,2.03306,-2.91079
113.475918367,-186.943,7.62508,-16.3519,3.75941,-5.8063,11.7786,-4.92295,12.8941,1.70783,12.1964,-2.85294,6.02973,-6.86793,4.41713,-3.29052,4.43831,-4.50021,6.172,-0.707711,4.53405,-4.14263
113.499138322,-188.692,0.0476475,-14.1254,1.43472,-0.359183,9.13189,-0.43594,8.81476,4.80849,6.77841,-1.93696,4.09925,-2.47553,0.0358723,-5.96009,-1.51326,-4.10245,3.09612,0.35035,1.12135,-4.72259
113.522358277,-185.731,5.07223,-10.2984,4.984,-1.08253,8.96039,-0.962255,9.45939,1.73642,7.81569,-1.15071,3.66327,-4.41576,2.43937,-4.71423,0.0327447,-3.28948,2.58115,-1.22518,0.607342,-2.94669
113.545578231,-186.397,7.34456,-13.1363,2.97782,-4.33737,8.58053,-1.47305,11.642,3.78902,9.89251,-2.77764,7.51286,-4.99747,0.479419,-5.87275,2.30469,-4.82265,1.17167,-1.36805,3.34593,-3.81139
113.568798186,-188.862,10.9935,-14.5199,9.49914,-2.4535,14.0805,-5.1419,13.7738,-2.18156,9.03584,-7.17724,6.79671,-8.68428,5.46966,-4.04485,7.48608,-6.61969,5.55293,-3.84372,4.15653,-6.63557
113.592018141,-186.619,6.10534,-10.4384,6.50176,-2.51204,9.49348,-2.47094,11.2553,2.88392,8.55084,-2.83617,4.00003,-5.34476,0.790371,-6.72123,-0.518254,-4.56788,1.54777,-1.14781,-0.595492,-4.43207
113.615238095,-186.475,6.38285,-11.0023,2.55363,-1.46763,6.18495,-3.37008,11.8827,5.23984,6.30242,-1.83369,2.3123,-5.77725,-0.445044,-5.7002,2.45389,-2.0439,2.67913,0.695187,0.777645,-4.14709
113.638458050,-183.089,6.09267,-10.8398,5.08311,-2.8081,8.00823,-2.35575,9.5077,2.25989,9.12379,-1.05805,1.95679,-3.32809,0.76579,-5.21345,0.535181,-1.243,1.4174,-1.12754,1.3894,-2.75209
113.661678005,-183.423,7.3011,-12.5488,1.71124,0.687045,7.70837,-0.525242,9.04429,2.91843,6.8298,0.0263495,3.25305,-4.45696,1.04416,-4.32341,2.4911,-0.696139,4.49195,2.36062,2.68293,-2.12328
113.684897959,-185.893,6.49717,-12.0463,2.8046,1.30052,7.27963,-1.35579,5.84616,0.744927,6.42989,-0.926449,5.15849,-2.3351,1.79374,-2.98969,1.49146,-1.36443,1.44331,0.588749,5.07238,-0.72671
113.708117914,-189.213,7.2418,-11.4498,0.129053,-2.5122,9.19898,-0.962583,8.3476,1.72389,5.56838,0.00561534,4.64575,-4.49265,1.58767,-3.40902,1.99528,-1.93807,2.36092,-0.703597,-0.0110909,-4.91791
113.731337868,-184.555,8.19855,-14.2949,6.33973,2.02788,7.71114,0.298262,8.71847,2.01977,7.74697,0.226049,2.84152,-2.81857,2.7768,-0.449791,4.41944,-1.2265,3.36563,-2.91486,-2.59323,-1.94967
113.754557823,-191.247,11.5985,-14.4249,2.1891,-0.155676,10.0376,0.259325,10.7565,2.69807,5.82004,0.940543,3.29103,-4.61009,2.33588,-3.85721,3.64343,-1.35897,2.92771,-1.22277,-0.0265041,-3.26814
113.777777778,-187.245,8.09621,-18.2493,2.07841,-3.03242,7.13562,-1.46963,8.51409,2.0823,7.14356,-0.0662162,1.67383,-5.35796,-0.776622,-4.22437,1.78081,-1.9089,1.46365,1.30433,2.53974,-3.54527
113.800997732,-189.599,7.63134,-15.1375,2.9535,-1.50456,6.80767,-2.12393,11.252,1.71046,5.29855,-0.885063,5.01909,-2.37041,2.03746,-3.34709,2.42358,-0.234345,3.01756,-3.08546,-1.60555,-3.02642
113.824217687,-188.935,9.44962,-16.1932,3.18274,-0.0176408,9.04577,-3.4435,7.18276,0.840365,5.60285,0.0176805,6.04736,0.56577,3.32212,-2.61363,3.44434,-0.0340958,4.80443,-1.75305,0.0466017,-3.34816
113.847437642,-193.827,8.55134,-12.5281,3.71886,-2.71853,9.29385,-6.56277,5.95258,3.61618,7.87143,2.65596,5.91026,-4.25666,0.791657,-1.71875,2.69552,1.49684,3.20202,-3.98184,0.615176,-2.19191
113.870657596,-196.129,6.84622,-11.797,7.94911,1.50778,11.6002,-3.38579,3.13718,-3.30318,5.65181,0.180172,7.37227,-1.8743,2.87477,-2.40647,4.15806,0.0362712,3.94405,-1.49407,-0.0190095,-4.06583
113.893877551,-192.444,8.90463,-13.6019,7.75229,-0.00010545,8.96425,-3.52583,4.58716,-3.3266,3.76591,-2.56265,3.81895,-5.39766,0.188033,-3.85703,0.59253,-2.60961,2.48157,-2.11666,0.369212,-3.58075
113.917097506,-164.55,3.61862,-11.0574,7.36326,-1.70065,4.54371,-3.33698,4.85806,-5.92196,-2.04188,-4.09607,-0.0952951,-1.67033,-1.75679,-4.74096,3.67232,-0.870509,2.9103,-2.12416,-0.679277,-2.31047
113.940317460,-194.599,6.13837,-15.2781,5.19194,-0.539656,7.41579,0.978083,9.49833,2.77022,6.26015,-2.03044,2.81131,-3.66578,0.59503,-1.54879,3.08677,-2.24179,-0.665255,-2.38928,-0.717353,-2.23033
113.963537415,-192.984,4.24243,-14.9394,7.74777,-0.3606,8.04733,-3.60809,6.36551,-1.30138,7.57569,-4.237,0.606442,-6.34348,-0.698042,-3.46771,1.01737,-2.87027,2.88157,-1.24803,1.44337,-3.72965
113.986757370,-192.459,4.60809,-9.82014,10.7621,1.38071,8.8285,0.668593,4.7326,-1.89684,3.70929,-5.2632,1.1659,-3.15132,0.654979,-1.87768,2.31474,-3.92283,-0.84638,-2.34943,1.27193,-1.51178
114.009977324,-196.649,3.34719,-9.05188,10.5782,-1.19316,4.69699,-2.2635,5.83677,0.217909,4.05451,-5.21889,0.28889,-5.85791,0.046773,-3.31393,0.458421,-3.66601,0.366883,-0.651764,2.63922,-1.42132
114.033197279,-195.819,4.22154,-10.3001,9.4849,4.22197,10.0124,0.769796,8.70093,0.975434,5.74837,-3.76048,-0.184674,-4.04396,2.04262,-0.817224,2.66995,-0.684006,2.56663,-2.17585,-0.649335,-2.06848
114.056417234,-181.84,9.68481,-11.8017,8.67279,0.552963,4.01284,-1.94134,6.5811,0.662765,9.81738,2.00289,7.24572,1.69038,6.76477,1.28891,5.27459,-0.877647,2.47543,-4.10117,-2.68033,-4.26681
114.079637188,-185.055,11.8335,-13.0585,5.45688,-2.54032,6.21098,-1.51943,5.84956,2.4184,7.13412,0.87989,3.3683,-0.756667,5.29807,0.813023,6.41708,0.568556,2.27911,-1.17655,-1.59122,-4.03028
114.102857143,-185.245,8.52866,-13.1925,5.72629,-1.72879,5.02895,-2.38433,7.79353,1.81286,5.75287,-0.664439,2.22002,-4.50985,2.02224,0.577998,5.9095,-0.68847,1.21254,-3.43088,-1.33328,-2.79539
114.126077098,-186.906,9.29218,-14.2427,7.10916,-1.81581,6.85868,-3.31921,5.59267,2.28682,9.42558,0.497215,0.802805,-4.05793,1.85328,-2.18009,3.89611,-3.71045,2.51472,-0.160857,0.807691,-2.13996
114.149297052,-189.58,6.80772,-15.0037,5.35738,-4.44642,6.9409,-2.68679,7.45423,2.90807,6.99165,-3.71659,0.750044,-3.68573,-0.0805577,-2.78516,5.41202,-2.04005,3.74541,-2.43404,0.459562,-4.44818
114.172517007,-187.086,6.95452,-10.3414,6.67554,-2.37766,6.37896,-2.22972,5.11901,2.74056,6.69183,-2.29091,-0.773708,-3.018,0.709702,-3.13411,1.30634,-2.92957,2.04173,-3.15955,1.3655,-1.30974
114.195736961,-188.025,3.67594,-13.7121,5.30727,-3.69532,3.3969,-4.05117,8.0198,4.69522,8.65019,0.367741,-0.611519,-6.66756,2.22447,-3.41443,1.01941,-2.60837,1.89632,-1.3101,-0.123573,-4.87043
114.218956916,-192.566,1.81237,-11.9074,6.6474,-3.60939,5.53843,-3.46165,5.99047,2.54619,5.99736,-2.48339,-0.262303,-6.62414,1.25036,-3.19653,1.85375,-3.5696,0.541995,-4.00826,-0.00995355,-3.93932
114.242176871,-190.568,5.91128,-12.6026,4.1414,-6.38393,5.1756,-6.04082,7.01676,2.45282,7.26168,-2.85613,0.733753,-5.04428,0.399758,-3.23634,0.0549588,-2.65652,2.51752,0.727983,1.52303,-4.90971
114.265396825,-189.491,5.58446,-12.1908,5.50591,-2.62916,3.24452,-4.67289,5.98569,4.83722,5.57568,-2.8371,-1.35716,-5.9632,0.4808,-4.45034,3.20257,-1.74119,3.47312,2.07769,3.27144,-3.24531
114.288616780,-190.149,5.01112,-13.3199,6.05951,-6.38662,6.78823,-4.34737,8.07948,2.45599,7.10263,-3.01974,-0.748558,-5.96088,-0.27419,-4.52985,1.9206,-0.577604,4.23117,-0.233173,2.91299,-4.13917
114.311836735,-179.728,7.55692,-13.8702,8.08535,0.148475,10.5912,-0.506774,6.91166,4.3282,10.0597,-0.800959,0.685571,-1.63849,1.98886,-2.8096,3.26357,-2.01139,2.6446,-2.38971,2.05851,-2.65433
114.335056689,-193.964,6.05269,-13.9938,3.57954,-1.79221,4.97177,-4.0013,8.87716,5.6662,7.08151,1.77504,2.48418,-4.4659,-0.637936,-3.25131,-0.393083,-3.6394,0.945314,-0.197002,3.08371,-1.63289
114.358276644,-192.145,7.26919,-12.9695,1.74241,0.411783,7.66375,-2.05514,4.74313,2.69433,7.34846,-0.384358,2.0513,-2.39505,-0.940333,-2.91236,2.91568,-1.18797,0.917437,0.224568,1.01272,-3.53605
114.381496599,-187.241,7.125,-14.4035,2.77412,-3.89095,5.84443,-2.03509,7.33306,1.43892,6.86777,-0.588734,3.02282,-2.83498,1.6448,-1.15677,3.13899,-0.758414,3.47481,1.07933,2.7718,-1.99699
114.404716553,-188.111,6.74361,-14.9081,-0.502342,-2.34375,5.17404,-5.37358,5.60523,2.00645,6.02848,-3.41787,1.0433,-5.59435,-0.159611,-4.80547,2.18296,-3.36635,-0.405772,-0.568932,1.78721,-1.47036
114.427936508,-187.881,5.03722,-9.4484,4.17822,-0.67035,8.92987,-0.396699,6.06775,1.93858,6.59759,-0.274972,4.782,-5.27541,0.318222,-2.50189,0.853338,-2.2471,1.49493,0.750937,2.74475,-0.82389
114.451156463,-186.639,6.91122,-15.724,2.90153,-2.21642,8.37049,-3.50462,8.32346,0.820555,5.70892,-3.80692,3.41756,-1.07339,4.41148,-3.66485,2.99139,-2.97478,2.59621,-0.756903,2.27856,-4.58437
114.474376417,-192.697,9.85977,-17.3964,8.69445,-5.68341,12.4885,-7.41315,10.7558,-2.01461,9.61844,-6.13412,7.8702,-5.51633,3.64449,-7.96127,3.93098,-7.71286,4.19783,-5.25335,3.7118,-7.4437
